speciesName,status,SpecCode,validName,class,order,family,genus,commonName,commonSpecies,C_Code,country,database,databaseVersion
Synchelidium maculatum,accepted name,9925,Synchelidium maculatum,Malacostraca,Amphipoda,Oedicerotidae,Synchelidium,NA,TRUE,056,Belgium,sealifebase,25.04
Westwoodilla caecula,accepted name,24810,Westwoodilla caecula,Malacostraca,Amphipoda,Oedicerotidae,Westwoodilla,NA,TRUE,056,Belgium,sealifebase,25.04
Pariambus typicus,accepted name,24599,Pariambus typicus,Malacostraca,Amphipoda,Pariambidae,Pariambus,NA,TRUE,056,Belgium,sealifebase,25.04
Gammaropsis maculata,accepted name,24283,Gammaropsis maculata,Malacostraca,Amphipoda,Photidae,Gammaropsis,NA,TRUE,056,Belgium,sealifebase,25.04
Gammaropsis nitida,accepted name,24282,Gammaropsis nitida,Malacostraca,Amphipoda,Photidae,Gammaropsis,NA,TRUE,056,Belgium,sealifebase,25.04
Megamphopus cornutus,accepted name,24296,Megamphopus cornutus,Malacostraca,Amphipoda,Photidae,Megamphopus,NA,TRUE,056,Belgium,sealifebase,25.04
Photis pollex,accepted name,24259,Photis pollex,Malacostraca,Amphipoda,Photidae,Photis,NA,TRUE,056,Belgium,sealifebase,25.04
Photis reinhardi,accepted name,24244,Photis reinhardi,Malacostraca,Amphipoda,Photidae,Photis,NA,TRUE,056,Belgium,sealifebase,25.04
Phoxocephalus holbolli,accepted name,24347,Phoxocephalus holbolli,Malacostraca,Amphipoda,Phoxocephalidae,Phoxocephalus,NA,TRUE,056,Belgium,sealifebase,25.04
Phtisica marina,accepted name,24598,Phtisica marina,Malacostraca,Amphipoda,Phtisicidae,Phtisica,NA,TRUE,056,Belgium,sealifebase,25.04
Bathyporeia elegans,accepted name,24206,Bathyporeia elegans,Malacostraca,Amphipoda,Pontoporeiidae,Bathyporeia,NA,TRUE,056,Belgium,sealifebase,25.04
Bathyporeia gracilis,accepted name,7861,Bathyporeia gracilis,Malacostraca,Amphipoda,Pontoporeiidae,Bathyporeia,NA,TRUE,056,Belgium,sealifebase,25.04
Bathyporeia guilliamsoniana,accepted name,7862,Bathyporeia guilliamsoniana,Malacostraca,Amphipoda,Pontoporeiidae,Bathyporeia,NA,TRUE,056,Belgium,sealifebase,25.04
Bathyporeia gilliamsoniana,synonym,7862,Bathyporeia guilliamsoniana,Malacostraca,Amphipoda,Pontoporeiidae,Bathyporeia,NA,TRUE,056,Belgium,sealifebase,25.04
Bathyporeia nana,accepted name,24205,Bathyporeia nana,Malacostraca,Amphipoda,Pontoporeiidae,Bathyporeia,NA,TRUE,056,Belgium,sealifebase,25.04
Bathyporeia pelagica,accepted name,24202,Bathyporeia pelagica,Malacostraca,Amphipoda,Pontoporeiidae,Bathyporeia,NA,TRUE,056,Belgium,sealifebase,25.04
Bathyporeia pilosa,accepted name,24204,Bathyporeia pilosa,Malacostraca,Amphipoda,Pontoporeiidae,Bathyporeia,Sand digger shrimp,TRUE,056,Belgium,sealifebase,25.04
Bathyporeia sarsi,accepted name,24203,Bathyporeia sarsi,Malacostraca,Amphipoda,Pontoporeiidae,Bathyporeia,NA,TRUE,056,Belgium,sealifebase,25.04
Bathyporeia tenuipes,accepted name,7863,Bathyporeia tenuipes,Malacostraca,Amphipoda,Pontoporeiidae,Bathyporeia,NA,TRUE,056,Belgium,sealifebase,25.04
Scopelocheirus hopei,accepted name,8839,Scopelocheirus hopei,Malacostraca,Amphipoda,Scopelocheiridae,Scopelocheirus,NA,TRUE,056,Belgium,sealifebase,25.04
Metopa borealis,accepted name,25061,Metopa borealis,Malacostraca,Amphipoda,Stenothoidae,Metopa,NA,TRUE,056,Belgium,sealifebase,25.04
Metopa pusilla,accepted name,9949,Metopa pusilla,Malacostraca,Amphipoda,Stenothoidae,Metopa,NA,TRUE,056,Belgium,sealifebase,25.04
Metopa rubrovittata,accepted name,2385483,Metopa rubrovittata,Malacostraca,Amphipoda,Stenothoidae,Metopa,NA,TRUE,056,Belgium,sealifebase,25.04
Sternula rubrovittata,synonym,2385483,Metopa rubrovittata,Malacostraca,Amphipoda,Stenothoidae,Metopa,NA,TRUE,056,Belgium,sealifebase,25.04
Stenothoe marina,accepted name,25024,Stenothoe marina,Malacostraca,Amphipoda,Stenothoidae,Stenothoe,NA,TRUE,056,Belgium,sealifebase,25.04
Stenothoe monoculoides,accepted name,9942,Stenothoe monoculoides,Malacostraca,Amphipoda,Stenothoidae,Stenothoe,NA,TRUE,056,Belgium,sealifebase,25.04
Lepidepecreum longicorne,accepted name,102598,Lepidepecreum longicorne,Malacostraca,Amphipoda,Tryphosidae,Lepidepecreum,NA,TRUE,056,Belgium,worms,26.01
Anonyx longicornis,synonym,102598,Lepidepecreum longicorne,Malacostraca,Amphipoda,Tryphosidae,Lepidepecreum,NA,TRUE,056,Belgium,worms,26.01
Lepidepecreum carinatum,synonym,102598,Lepidepecreum longicorne,Malacostraca,Amphipoda,Tryphosidae,Lepidepecreum,NA,TRUE,056,Belgium,worms,26.01
Lepidepecreum longicornis,synonym,102598,Lepidepecreum longicorne,Malacostraca,Amphipoda,Tryphosidae,Lepidepecreum,NA,TRUE,056,Belgium,worms,26.01
Lepidepecreum mirabile,synonym,102598,Lepidepecreum longicorne,Malacostraca,Amphipoda,Tryphosidae,Lepidepecreum,NA,TRUE,056,Belgium,worms,26.01
Tryphosa nana,accepted name,89783,Tryphosa nana,Malacostraca,Amphipoda,Tryphosidae,Tryphosa,NA,TRUE,056,Belgium,sealifebase,25.04
Orchomene nana,synonym,89783,Tryphosa nana,Malacostraca,Amphipoda,Tryphosidae,Tryphosa,NA,TRUE,056,Belgium,sealifebase,25.04
Orchomenella nana,synonym,89783,Tryphosa nana,Malacostraca,Amphipoda,Tryphosidae,Tryphosa,NA,TRUE,056,Belgium,sealifebase,25.04
Tryphosella sarsi,accepted name,24698,Tryphosella sarsi,Malacostraca,Amphipoda,Tryphosidae,Tryphosella,NA,TRUE,056,Belgium,sealifebase,25.04
Urothoe brevicornis,accepted name,7860,Urothoe brevicornis,Malacostraca,Amphipoda,Urothoidae,Urothoe,NA,TRUE,056,Belgium,sealifebase,25.04
Urothoe elegans,accepted name,24186,Urothoe elegans,Malacostraca,Amphipoda,Urothoidae,Urothoe,NA,TRUE,056,Belgium,sealifebase,25.04
Urothoe marina,accepted name,24190,Urothoe marina,Malacostraca,Amphipoda,Urothoidae,Urothoe,NA,TRUE,056,Belgium,sealifebase,25.04
Urothoe poseidonis,accepted name,24191,Urothoe poseidonis,Malacostraca,Amphipoda,Urothoidae,Urothoe,NA,TRUE,056,Belgium,sealifebase,25.04
Bodotria arenosa,accepted name,15257,Bodotria arenosa,Malacostraca,Cumacea,Bodotriidae,Bodotria,NA,TRUE,056,Belgium,sealifebase,25.04
Bodotria arenosa mediterranea,accepted name,15257,Bodotria arenosa,Malacostraca,Cumacea,Bodotriidae,Bodotria,NA,TRUE,056,Belgium,sealifebase,25.04
Bodotria arenosa leloeuffi,synonym,15257,Bodotria arenosa,Malacostraca,Cumacea,Bodotriidae,Bodotria,NA,TRUE,056,Belgium,sealifebase,25.04
Bodotria pulchella,accepted name,15258,Bodotria pulchella,Malacostraca,Cumacea,Bodotriidae,Bodotria,NA,TRUE,056,Belgium,sealifebase,25.04
Bodotria scorpioides,accepted name,22459,Bodotria scorpioides,Malacostraca,Cumacea,Bodotriidae,Bodotria,NA,TRUE,056,Belgium,sealifebase,25.04
Cumopsis fagei,accepted name,103840,Cumopsis fagei,Malacostraca,Cumacea,Bodotriidae,Cumopsis,NA,TRUE,056,Belgium,sealifebase,25.04
Cumopsis goodsir,accepted name,15255,Cumopsis goodsir,Malacostraca,Cumacea,Bodotriidae,Cumopsis,NA,TRUE,056,Belgium,sealifebase,25.04
Cumopsis longipes,accepted name,89756,Cumopsis longipes,Malacostraca,Cumacea,Bodotriidae,Cumopsis,NA,TRUE,056,Belgium,sealifebase,25.04
Iphinoe trispinosa,accepted name,15256,Iphinoe trispinosa,Malacostraca,Cumacea,Bodotriidae,Iphinoe,NA,TRUE,056,Belgium,sealifebase,25.04
Vaunthompsonia cristata,accepted name,15259,Vaunthompsonia cristata,Malacostraca,Cumacea,Bodotriidae,Vaunthompsonia,NA,TRUE,056,Belgium,sealifebase,25.04
Diastylis bradyi,accepted name,15262,Diastylis bradyi,Malacostraca,Cumacea,Diastylidae,Diastylis,NA,TRUE,056,Belgium,sealifebase,25.04
Diastylis cornuta,accepted name,104107,Diastylis cornuta,Malacostraca,Cumacea,Diastylidae,Diastylis,NA,TRUE,056,Belgium,sealifebase,25.04
Diastylis glabra,accepted name,21842,Diastylis glabra,Malacostraca,Cumacea,Diastylidae,Diastylis,NA,TRUE,056,Belgium,sealifebase,25.04
Diastylis laevis,accepted name,104131,Diastylis laevis,Malacostraca,Cumacea,Diastylidae,Diastylis,NA,TRUE,056,Belgium,sealifebase,25.04
Diastylis lucifera,accepted name,21845,Diastylis lucifera,Malacostraca,Cumacea,Diastylidae,Diastylis,NA,TRUE,056,Belgium,sealifebase,25.04
Diastylis rathkei,accepted name,21851,Diastylis rathkei,Malacostraca,Cumacea,Diastylidae,Diastylis,NA,TRUE,056,Belgium,sealifebase,25.04
Diastylus rathkei,synonym,21851,Diastylis rathkei,Malacostraca,Cumacea,Diastylidae,Diastylis,NA,TRUE,056,Belgium,sealifebase,25.04
Diastylis rugosa,accepted name,21865,Diastylis rugosa,Malacostraca,Cumacea,Diastylidae,Diastylis,NA,TRUE,056,Belgium,sealifebase,25.04
Diastylis tumida,accepted name,21857,Diastylis tumida,Malacostraca,Cumacea,Diastylidae,Diastylis,NA,TRUE,056,Belgium,sealifebase,25.04
Leptostylis ampullacea,accepted name,21876,Leptostylis ampullacea,Malacostraca,Cumacea,Diastylidae,Leptostylis,NA,TRUE,056,Belgium,sealifebase,25.04
Leptostylis villosa,accepted name,21874,Leptostylis villosa,Malacostraca,Cumacea,Diastylidae,Leptostylis,NA,TRUE,056,Belgium,sealifebase,25.04
Eudorellopsis deformis,accepted name,22276,Eudorellopsis deformis,Malacostraca,Cumacea,Leuconidae,Eudorellopsis,NA,TRUE,056,Belgium,sealifebase,25.04
Monopseudocuma gilsoni,accepted name,15260,Monopseudocuma gilsoni,Malacostraca,Cumacea,Pseudocumatidae,Monopseudocuma,NA,TRUE,056,Belgium,sealifebase,25.04
Pseudocuma gilsoni,synonym,15260,Monopseudocuma gilsoni,Malacostraca,Cumacea,Pseudocumatidae,Monopseudocuma,NA,TRUE,056,Belgium,sealifebase,25.04
Pseudocuma (Pseudocuma) longicorne,accepted name,110627,Pseudocuma (Pseudocuma) longicorne,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,NA,TRUE,056,Belgium,worms,26.01
Pseudocuma cercaria,synonym,110627,Pseudocuma (Pseudocuma) longicorne,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,NA,TRUE,056,Belgium,worms,26.01
Pseudocuma longicornis,synonym,110627,Pseudocuma (Pseudocuma) longicorne,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,NA,TRUE,056,Belgium,worms,26.01
Pseudocuma (Pseudocuma) simile,accepted name,110628,Pseudocuma (Pseudocuma) simile,Malacostraca,Cumacea,Pseudocumatidae,Pseudocuma,NA,TRUE,056,Belgium,worms,26.01
Alpheus macrocheles,accepted name,24659,Alpheus macrocheles,Malacostraca,Decapoda,Alpheidae,Alpheus,Red pistol shrimp,TRUE,056,Belgium,sealifebase,25.04
Athanas nitescens,accepted name,24622,Athanas nitescens,Malacostraca,Decapoda,Alpheidae,Athanas,Hooded shrimp,TRUE,056,Belgium,sealifebase,25.04
Atelecyclus rotundatus,accepted name,27119,Atelecyclus rotundatus,Malacostraca,Decapoda,Atelecyclidae,Atelecyclus,Circular crab,TRUE,056,Belgium,sealifebase,25.04
Axius stirhynchus,accepted name,15144,Axius stirhynchus,Malacostraca,Decapoda,Axiidae,Axius,NA,TRUE,056,Belgium,sealifebase,25.04
Callianassa subterranea,accepted name,14762,Callianassa subterranea,Malacostraca,Decapoda,Callianassidae,Callianassa,NA,TRUE,056,Belgium,sealifebase,25.04
Gilvossius tyrrhenus,accepted name,1398927,Gilvossius tyrrhenus,Malacostraca,Decapoda,Callianassidae,Gilvossius,NA,TRUE,056,Belgium,worms,26.01
Astacus tyrrhenus,synonym,1398927,Gilvossius tyrrhenus,Malacostraca,Decapoda,Callianassidae,Gilvossius,NA,TRUE,056,Belgium,worms,26.01
Callianassa (Callianassa) tyrrhena,synonym,1398927,Gilvossius tyrrhenus,Malacostraca,Decapoda,Callianassidae,Gilvossius,NA,TRUE,056,Belgium,worms,26.01
Callianassa (Callichirus) laticauda,synonym,1398927,Gilvossius tyrrhenus,Malacostraca,Decapoda,Callianassidae,Gilvossius,NA,TRUE,056,Belgium,worms,26.01
Callianassa (Callichirus) stebbingi,synonym,1398927,Gilvossius tyrrhenus,Malacostraca,Decapoda,Callianassidae,Gilvossius,NA,TRUE,056,Belgium,worms,26.01
Callianassa (Callichirus) tyrrhena,synonym,1398927,Gilvossius tyrrhenus,Malacostraca,Decapoda,Callianassidae,Gilvossius,NA,TRUE,056,Belgium,worms,26.01
Callianassa laticauda,synonym,1398927,Gilvossius tyrrhenus,Malacostraca,Decapoda,Callianassidae,Gilvossius,NA,TRUE,056,Belgium,worms,26.01
Callianassa stebbingi,synonym,1398927,Gilvossius tyrrhenus,Malacostraca,Decapoda,Callianassidae,Gilvossius,NA,TRUE,056,Belgium,worms,26.01
Callianassa subterranea laticauda,synonym,1398927,Gilvossius tyrrhenus,Malacostraca,Decapoda,Callianassidae,Gilvossius,NA,TRUE,056,Belgium,worms,26.01
Callianassa tyrrhena,synonym,1398927,Gilvossius tyrrhenus,Malacostraca,Decapoda,Callianassidae,Gilvossius,NA,TRUE,056,Belgium,worms,26.01
Gilvossius tyrrhena,synonym,1398927,Gilvossius tyrrhenus,Malacostraca,Decapoda,Callianassidae,Gilvossius,NA,TRUE,056,Belgium,worms,26.01
Pestarella tyrrhena,synonym,1398927,Gilvossius tyrrhenus,Malacostraca,Decapoda,Callianassidae,Gilvossius,NA,TRUE,056,Belgium,worms,26.01
Faxonius limosus,accepted name,26320,Faxonius limosus,Malacostraca,Decapoda,Cambaridae,Faxonius,Spinycheek crayfish,TRUE,056,Belgium,sealifebase,25.04
Orconectes limosus,synonym,26320,Faxonius limosus,Malacostraca,Decapoda,Cambaridae,Faxonius,Spinycheek crayfish,TRUE,056,Belgium,sealifebase,25.04
Cancer pagurus,accepted name,26786,Cancer pagurus,Malacostraca,Decapoda,Cancridae,Cancer,Edible crab,TRUE,056,Belgium,sealifebase,25.04
Carcinus maenas,accepted name,26397,Carcinus maenas,Malacostraca,Decapoda,Carcinidae,Carcinus,Green crab,TRUE,056,Belgium,sealifebase,25.04
Cancer pygmaeus,synonym,26397,Carcinus maenas,Malacostraca,Decapoda,Carcinidae,Carcinus,Green crab,TRUE,056,Belgium,sealifebase,25.04
Carcinides maenas,synonym,26397,Carcinus maenas,Malacostraca,Decapoda,Carcinidae,Carcinus,Green crab,TRUE,056,Belgium,sealifebase,25.04
Corystes cassivelaunus,accepted name,27116,Corystes cassivelaunus,Malacostraca,Decapoda,Corystidae,Corystes,Masked crab,TRUE,056,Belgium,sealifebase,25.04
Corystes cassivelanus,synonym,27116,Corystes cassivelaunus,Malacostraca,Decapoda,Corystidae,Corystes,Masked crab,TRUE,056,Belgium,sealifebase,25.04
Crangon allmanni,accepted name,24958,Crangon allmanni,Malacostraca,Decapoda,Crangonidae,Crangon,Allman's Crangon,TRUE,056,Belgium,sealifebase,25.04
Crangon allmani,synonym,24958,Crangon allmanni,Malacostraca,Decapoda,Crangonidae,Crangon,Allman's Crangon,TRUE,056,Belgium,sealifebase,25.04
Crangon almanni,synonym,24958,Crangon allmanni,Malacostraca,Decapoda,Crangonidae,Crangon,Allman's Crangon,TRUE,056,Belgium,sealifebase,25.04
Crangon crangon,accepted name,24957,Crangon crangon,Malacostraca,Decapoda,Crangonidae,Crangon,Common shrimp,TRUE,056,Belgium,sealifebase,25.04
Astacus crangon,synonym,24957,Crangon crangon,Malacostraca,Decapoda,Crangonidae,Crangon,Common shrimp,TRUE,056,Belgium,sealifebase,25.04
Cancer crangon,synonym,24957,Crangon crangon,Malacostraca,Decapoda,Crangonidae,Crangon,Common shrimp,TRUE,056,Belgium,sealifebase,25.04
Crago vulgaris,synonym,24957,Crangon crangon,Malacostraca,Decapoda,Crangonidae,Crangon,Common shrimp,TRUE,056,Belgium,sealifebase,25.04
Crangon maculatus,synonym,24957,Crangon crangon,Malacostraca,Decapoda,Crangonidae,Crangon,Common shrimp,TRUE,056,Belgium,sealifebase,25.04
Crangon maculosa,synonym,24957,Crangon crangon,Malacostraca,Decapoda,Crangonidae,Crangon,Common shrimp,TRUE,056,Belgium,sealifebase,25.04
Crangon rubropunctatus,synonym,24957,Crangon crangon,Malacostraca,Decapoda,Crangonidae,Crangon,Common shrimp,TRUE,056,Belgium,sealifebase,25.04
Crangon vulgaris,synonym,24957,Crangon crangon,Malacostraca,Decapoda,Crangonidae,Crangon,Common shrimp,TRUE,056,Belgium,sealifebase,25.04
Steiracrangon orientalis,synonym,24957,Crangon crangon,Malacostraca,Decapoda,Crangonidae,Crangon,Common shrimp,TRUE,056,Belgium,sealifebase,25.04
Philocheras bispinosus,accepted name,24976,Philocheras bispinosus,Malacostraca,Decapoda,Crangonidae,Philocheras,NA,TRUE,056,Belgium,sealifebase,25.04
Philocheras fasciatus,accepted name,24971,Philocheras fasciatus,Malacostraca,Decapoda,Crangonidae,Philocheras,NA,TRUE,056,Belgium,sealifebase,25.04
Pontophilus fasciatus,synonym,24971,Philocheras fasciatus,Malacostraca,Decapoda,Crangonidae,Philocheras,NA,TRUE,056,Belgium,sealifebase,25.04
Philocheras trispinosus,accepted name,24975,Philocheras trispinosus,Malacostraca,Decapoda,Crangonidae,Philocheras,NA,TRUE,056,Belgium,sealifebase,25.04
Crangon trispinosus,synonym,24975,Philocheras trispinosus,Malacostraca,Decapoda,Crangonidae,Philocheras,NA,TRUE,056,Belgium,sealifebase,25.04
Diogenes pugilator,accepted name,89764,Diogenes pugilator,Malacostraca,Decapoda,Diogenidae,Diogenes,Small hermit crab,TRUE,056,Belgium,sealifebase,25.04
Galathea intermedia,accepted name,26613,Galathea intermedia,Malacostraca,Decapoda,Galatheidae,Galathea,NA,TRUE,056,Belgium,sealifebase,25.04
Hippolyte varians,accepted name,24642,Hippolyte varians,Malacostraca,Decapoda,Hippolytidae,Hippolyte,Variable seagrass shrimp,TRUE,056,Belgium,sealifebase,25.04
Achaeus cranchii,accepted name,27077,Achaeus cranchii,Malacostraca,Decapoda,Inachidae,Achaeus,Cranch spider crab,TRUE,056,Belgium,sealifebase,25.04
Inachus dorsettensis,accepted name,27051,Inachus dorsettensis,Malacostraca,Decapoda,Inachidae,Inachus,Scorpion spider crab,TRUE,056,Belgium,sealifebase,25.04
Macropodia linaresi,accepted name,27067,Macropodia linaresi,Malacostraca,Decapoda,Inachidae,Macropodia,Linares sickle crab longlegs,TRUE,056,Belgium,sealifebase,25.04
Macropodia rostrata,accepted name,27065,Macropodia rostrata,Malacostraca,Decapoda,Inachidae,Macropodia,Long legged spider crab,TRUE,056,Belgium,sealifebase,25.04
Macropodia tenuirostris,accepted name,27066,Macropodia tenuirostris,Malacostraca,Decapoda,Inachidae,Macropodia,NA,TRUE,056,Belgium,sealifebase,25.04
Ebalia cranchii,accepted name,26911,Ebalia cranchii,Malacostraca,Decapoda,Leucosiidae,Ebalia,NA,TRUE,056,Belgium,sealifebase,25.04
Ebalia cranchi,synonym,26911,Ebalia cranchii,Malacostraca,Decapoda,Leucosiidae,Ebalia,NA,TRUE,056,Belgium,sealifebase,25.04
Ebalia tuberosa,accepted name,26905,Ebalia tuberosa,Malacostraca,Decapoda,Leucosiidae,Ebalia,Pennant's nut crab,TRUE,056,Belgium,sealifebase,25.04
Ebalia tuberose,synonym,26905,Ebalia tuberosa,Malacostraca,Decapoda,Leucosiidae,Ebalia,Pennant's nut crab,TRUE,056,Belgium,sealifebase,25.04
Ebalia tumefacta,accepted name,26906,Ebalia tumefacta,Malacostraca,Decapoda,Leucosiidae,Ebalia,Bryer's nut crab,TRUE,056,Belgium,sealifebase,25.04
Eurynome aspera,accepted name,27049,Eurynome aspera,Malacostraca,Decapoda,Majidae,Eurynome,strawberry spider crab,TRUE,056,Belgium,sealifebase,25.04
Maja brachydactyla,accepted name,155273,Maja brachydactyla,Malacostraca,Decapoda,Majidae,Maja,Atlantic spinous spider crab,TRUE,056,Belgium,sealifebase,25.04
Maja squinado,accepted name,9325,Maja squinado,Malacostraca,Decapoda,Majidae,Maja,Spinous spider crab,TRUE,056,Belgium,sealifebase,25.04
Cancer squinado,synonym,9325,Maja squinado,Malacostraca,Decapoda,Majidae,Maja,Spinous spider crab,TRUE,056,Belgium,sealifebase,25.04
Maia squinado,synonym,9325,Maja squinado,Malacostraca,Decapoda,Majidae,Maja,Spinous spider crab,TRUE,056,Belgium,sealifebase,25.04
Homarus gammarus,accepted name,26022,Homarus gammarus,Malacostraca,Decapoda,Nephropidae,Homarus,European lobster,TRUE,056,Belgium,sealifebase,25.04
Astacus europaeus,synonym,26022,Homarus gammarus,Malacostraca,Decapoda,Nephropidae,Homarus,European lobster,TRUE,056,Belgium,sealifebase,25.04
Astacus gammarus,synonym,26022,Homarus gammarus,Malacostraca,Decapoda,Nephropidae,Homarus,European lobster,TRUE,056,Belgium,sealifebase,25.04
Astacus marinus,synonym,26022,Homarus gammarus,Malacostraca,Decapoda,Nephropidae,Homarus,European lobster,TRUE,056,Belgium,sealifebase,25.04
Cancer gammarus,synonym,26022,Homarus gammarus,Malacostraca,Decapoda,Nephropidae,Homarus,European lobster,TRUE,056,Belgium,sealifebase,25.04
Homarus marinus,synonym,26022,Homarus gammarus,Malacostraca,Decapoda,Nephropidae,Homarus,European lobster,TRUE,056,Belgium,sealifebase,25.04
Homarus vulgaris,synonym,26022,Homarus gammarus,Malacostraca,Decapoda,Nephropidae,Homarus,European lobster,TRUE,056,Belgium,sealifebase,25.04
Nephrops norvegicus,accepted name,26023,Nephrops norvegicus,Malacostraca,Decapoda,Nephropidae,Nephrops,Norway lobster,TRUE,056,Belgium,sealifebase,25.04
Hyas araneus,accepted name,26933,Hyas araneus,Malacostraca,Decapoda,Oregoniidae,Hyas,Atlantic lyre crab,TRUE,056,Belgium,sealifebase,25.04
Hyas areneus,synonym,26933,Hyas araneus,Malacostraca,Decapoda,Oregoniidae,Hyas,Atlantic lyre crab,TRUE,056,Belgium,sealifebase,25.04
Hyas coarctatus,accepted name,26932,Hyas coarctatus,Malacostraca,Decapoda,Oregoniidae,Hyas,Arctic lyre crab,TRUE,056,Belgium,sealifebase,25.04
Anapagurus hyndmanni,accepted name,90250,Anapagurus hyndmanni,Malacostraca,Decapoda,Paguridae,Anapagurus,NA,TRUE,056,Belgium,sealifebase,25.04
Anapagurus laevis,accepted name,89766,Anapagurus laevis,Malacostraca,Decapoda,Paguridae,Anapagurus,NA,TRUE,056,Belgium,sealifebase,25.04
Pagurus alatus,accepted name,90251,Pagurus alatus,Malacostraca,Decapoda,Paguridae,Pagurus,American smooth flounder,TRUE,056,Belgium,sealifebase,25.04
Eupagurus variabilis,synonym,90251,Pagurus alatus,Malacostraca,Decapoda,Paguridae,Pagurus,American smooth flounder,TRUE,056,Belgium,sealifebase,25.04
Pagurus variabilis,synonym,90251,Pagurus alatus,Malacostraca,Decapoda,Paguridae,Pagurus,American smooth flounder,TRUE,056,Belgium,sealifebase,25.04
Pagurus bernhardus,accepted name,26225,Pagurus bernhardus,Malacostraca,Decapoda,Paguridae,Pagurus,Common hermit crab,TRUE,056,Belgium,sealifebase,25.04
Pagurus cuanensis,accepted name,26237,Pagurus cuanensis,Malacostraca,Decapoda,Paguridae,Pagurus,Hairy hermit crab,TRUE,056,Belgium,sealifebase,25.04
Pagurus forbesii,accepted name,131157,Pagurus forbesii,Malacostraca,Decapoda,Paguridae,Pagurus,NA,TRUE,056,Belgium,sealifebase,25.04
Pagurus prideaux,accepted name,26238,Pagurus prideaux,Malacostraca,Decapoda,Paguridae,Pagurus,Prideaux's hermit crab,TRUE,056,Belgium,sealifebase,25.04
Pagurus prideauxi,synonym,26238,Pagurus prideaux,Malacostraca,Decapoda,Paguridae,Pagurus,Prideaux's hermit crab,TRUE,056,Belgium,sealifebase,25.04
Pagurus pubescens,accepted name,26231,Pagurus pubescens,Malacostraca,Decapoda,Paguridae,Pagurus,NA,TRUE,056,Belgium,sealifebase,25.04
Palaemon elegans,accepted name,24522,Palaemon elegans,Malacostraca,Decapoda,Palaemonidae,Palaemon,Rockpool prawn,TRUE,056,Belgium,sealifebase,25.04
Palaemon elagans,synonym,24522,Palaemon elegans,Malacostraca,Decapoda,Palaemonidae,Palaemon,Rockpool prawn,TRUE,056,Belgium,sealifebase,25.04
Palaemon minans,synonym,24522,Palaemon elegans,Malacostraca,Decapoda,Palaemonidae,Palaemon,Rockpool prawn,TRUE,056,Belgium,sealifebase,25.04
Palaemonella gracilis,synonym,24522,Palaemon elegans,Malacostraca,Decapoda,Palaemonidae,Palaemon,Rockpool prawn,TRUE,056,Belgium,sealifebase,25.04
Palaemon longirostris,accepted name,24528,Palaemon longirostris,Malacostraca,Decapoda,Palaemonidae,Palaemon,Delta prawn,TRUE,056,Belgium,sealifebase,25.04
Leander edwardsii,synonym,24528,Palaemon longirostris,Malacostraca,Decapoda,Palaemonidae,Palaemon,Delta prawn,TRUE,056,Belgium,sealifebase,25.04
Leander longirostris,synonym,24528,Palaemon longirostris,Malacostraca,Decapoda,Palaemonidae,Palaemon,Delta prawn,TRUE,056,Belgium,sealifebase,25.04
Palaemon edwardsii,synonym,24528,Palaemon longirostris,Malacostraca,Decapoda,Palaemonidae,Palaemon,Delta prawn,TRUE,056,Belgium,sealifebase,25.04
Palaemon macrodactylus,accepted name,24519,Palaemon macrodactylus,Malacostraca,Decapoda,Palaemonidae,Palaemon,Oriental shrimp,TRUE,056,Belgium,sealifebase,25.04
Palaemon serratus,accepted name,24520,Palaemon serratus,Malacostraca,Decapoda,Palaemonidae,Palaemon,Common prawn,TRUE,056,Belgium,sealifebase,25.04
Astacus serratus,synonym,24520,Palaemon serratus,Malacostraca,Decapoda,Palaemonidae,Palaemon,Common prawn,TRUE,056,Belgium,sealifebase,25.04
Cancer captivus,synonym,24520,Palaemon serratus,Malacostraca,Decapoda,Palaemonidae,Palaemon,Common prawn,TRUE,056,Belgium,sealifebase,25.04
Melicerta triliana,synonym,24520,Palaemon serratus,Malacostraca,Decapoda,Palaemonidae,Palaemon,Common prawn,TRUE,056,Belgium,sealifebase,25.04
Palaemon rostratus,synonym,24520,Palaemon serratus,Malacostraca,Decapoda,Palaemonidae,Palaemon,Common prawn,TRUE,056,Belgium,sealifebase,25.04
Palaemon treillianus,synonym,24520,Palaemon serratus,Malacostraca,Decapoda,Palaemonidae,Palaemon,Common prawn,TRUE,056,Belgium,sealifebase,25.04
Palaemon trilianus,synonym,24520,Palaemon serratus,Malacostraca,Decapoda,Palaemonidae,Palaemon,Common prawn,TRUE,056,Belgium,sealifebase,25.04
Palaemon varians,accepted name,587704,Palaemon varians,Malacostraca,Decapoda,Palaemonidae,Palaemon,NA,TRUE,056,Belgium,worms,26.01
Palaemon variabilis,synonym,587704,Palaemon varians,Malacostraca,Decapoda,Palaemonidae,Palaemon,NA,TRUE,056,Belgium,worms,26.01
Palaemonetes varians,synonym,587704,Palaemon varians,Malacostraca,Decapoda,Palaemonidae,Palaemon,NA,TRUE,056,Belgium,worms,26.01
