speciesName,status,SpecCode,validName,class,order,family,genus,commonName,commonSpecies,C_Code,country,database,databaseVersion
Sagartia undata var. troglodytes,synonym,855674,Cylista troglodytes,Hexacorallia,Actiniaria,Sagartiidae,Cylista,NA,TRUE,056,Belgium,worms,26.01
Scolanthus sphaeroides,synonym,855674,Cylista troglodytes,Hexacorallia,Actiniaria,Sagartiidae,Cylista,NA,TRUE,056,Belgium,worms,26.01
Sagartia (Cylista) viduata,accepted name,855677,Sagartia (Cylista) viduata,Hexacorallia,Actiniaria,Sagartiidae,Sagartia,NA,TRUE,528,Netherlands,worms,26.01
Actinea viduata,synonym,855677,Sagartia (Cylista) viduata,Hexacorallia,Actiniaria,Sagartiidae,Sagartia,NA,TRUE,528,Netherlands,worms,26.01
Actinia (Isacmaea) viduata,synonym,855677,Sagartia (Cylista) viduata,Hexacorallia,Actiniaria,Sagartiidae,Sagartia,NA,TRUE,528,Netherlands,worms,26.01
Actinia explorator,synonym,855677,Sagartia (Cylista) viduata,Hexacorallia,Actiniaria,Sagartiidae,Sagartia,NA,TRUE,528,Netherlands,worms,26.01
Actinia viduata,synonym,855677,Sagartia (Cylista) viduata,Hexacorallia,Actiniaria,Sagartiidae,Sagartia,NA,TRUE,528,Netherlands,worms,26.01
Actinothoe viduata,synonym,855677,Sagartia (Cylista) viduata,Hexacorallia,Actiniaria,Sagartiidae,Sagartia,NA,TRUE,528,Netherlands,worms,26.01
Cylista viduata,synonym,855677,Sagartia (Cylista) viduata,Hexacorallia,Actiniaria,Sagartiidae,Sagartia,NA,TRUE,528,Netherlands,worms,26.01
Heliactis viduata,synonym,855677,Sagartia (Cylista) viduata,Hexacorallia,Actiniaria,Sagartiidae,Sagartia,NA,TRUE,528,Netherlands,worms,26.01
Paractis explorator,synonym,855677,Sagartia (Cylista) viduata,Hexacorallia,Actiniaria,Sagartiidae,Sagartia,NA,TRUE,528,Netherlands,worms,26.01
Paractis viduata,synonym,855677,Sagartia (Cylista) viduata,Hexacorallia,Actiniaria,Sagartiidae,Sagartia,NA,TRUE,528,Netherlands,worms,26.01
Sagartia viduata,synonym,855677,Sagartia (Cylista) viduata,Hexacorallia,Actiniaria,Sagartiidae,Sagartia,NA,TRUE,528,Netherlands,worms,26.01
Sagartiogeton (Actinothoe) viduatus,synonym,855677,Sagartia (Cylista) viduata,Hexacorallia,Actiniaria,Sagartiidae,Sagartia,NA,TRUE,528,Netherlands,worms,26.01
Sagartiogeton viduatus,synonym,855677,Sagartia (Cylista) viduata,Hexacorallia,Actiniaria,Sagartiidae,Sagartia,NA,TRUE,528,Netherlands,worms,26.01
Synarachnactis lloydii,accepted name,1674631,Synarachnactis lloydii,Hexacorallia,Ceriantharia,Synarachnactidae,Synarachnactis,NA,TRUE,826,UK,worms,26.01
Arachnactis bournei,synonym,1674631,Synarachnactis lloydii,Hexacorallia,Ceriantharia,Synarachnactidae,Synarachnactis,NA,TRUE,826,UK,worms,26.01
Arachnactis lloydii,synonym,1674631,Synarachnactis lloydii,Hexacorallia,Ceriantharia,Synarachnactidae,Synarachnactis,NA,TRUE,826,UK,worms,26.01
Cerianthus borealis,synonym,1674631,Synarachnactis lloydii,Hexacorallia,Ceriantharia,Synarachnactidae,Synarachnactis,NA,TRUE,826,UK,worms,26.01
Cerianthus danielsseni,synonym,1674631,Synarachnactis lloydii,Hexacorallia,Ceriantharia,Synarachnactidae,Synarachnactis,NA,TRUE,826,UK,worms,26.01
Cerianthus lloydi,synonym,1674631,Synarachnactis lloydii,Hexacorallia,Ceriantharia,Synarachnactidae,Synarachnactis,NA,TRUE,826,UK,worms,26.01
Cerianthus lloydii,synonym,1674631,Synarachnactis lloydii,Hexacorallia,Ceriantharia,Synarachnactidae,Synarachnactis,NA,TRUE,826,UK,worms,26.01
Cerianthus lloydii borealis,synonym,1674631,Synarachnactis lloydii,Hexacorallia,Ceriantharia,Synarachnactidae,Synarachnactis,NA,TRUE,826,UK,worms,26.01
Cerianthus loydii,synonym,1674631,Synarachnactis lloydii,Hexacorallia,Ceriantharia,Synarachnactidae,Synarachnactis,NA,TRUE,826,UK,worms,26.01
Cerianthus lütkenii,synonym,1674631,Synarachnactis lloydii,Hexacorallia,Ceriantharia,Synarachnactidae,Synarachnactis,NA,TRUE,826,UK,worms,26.01
Cerianthus septentrionalis,synonym,1674631,Synarachnactis lloydii,Hexacorallia,Ceriantharia,Synarachnactidae,Synarachnactis,NA,TRUE,826,UK,worms,26.01
Synarachnactis bournei,synonym,1674631,Synarachnactis lloydii,Hexacorallia,Ceriantharia,Synarachnactidae,Synarachnactis,NA,TRUE,826,UK,worms,26.01
Caryophyllia (Caryophyllia) inornata,accepted name,135141,Caryophyllia (Caryophyllia) inornata,Hexacorallia,Scleractinia,Caryophylliidae,Caryophyllia,circular cupcoral | southern cup-coral,TRUE,826,UK,worms,26.01
Caryophyllia inornata,synonym,135141,Caryophyllia (Caryophyllia) inornata,Hexacorallia,Scleractinia,Caryophylliidae,Caryophyllia,circular cupcoral | southern cup-coral,TRUE,826,UK,worms,26.01
Coenocyathus dohrni,synonym,135141,Caryophyllia (Caryophyllia) inornata,Hexacorallia,Scleractinia,Caryophylliidae,Caryophyllia,circular cupcoral | southern cup-coral,TRUE,826,UK,worms,26.01
Coenocyathus giesbrechti,synonym,135141,Caryophyllia (Caryophyllia) inornata,Hexacorallia,Scleractinia,Caryophylliidae,Caryophyllia,circular cupcoral | southern cup-coral,TRUE,826,UK,worms,26.01
Paracyathus inornatus,synonym,135141,Caryophyllia (Caryophyllia) inornata,Hexacorallia,Scleractinia,Caryophylliidae,Caryophyllia,circular cupcoral | southern cup-coral,TRUE,826,UK,worms,26.01
Desmophyllum pertusum,accepted name,46331,Desmophyllum pertusum,Hexacorallia,Scleractinia,Caryophylliidae,Desmophyllum,Spider hazards,TRUE,826,UK,sealifebase,25.04
Lophelia pertusa,synonym,46331,Desmophyllum pertusum,Hexacorallia,Scleractinia,Caryophylliidae,Desmophyllum,Spider hazards,TRUE,826,UK,sealifebase,25.04
Sphenotrochus (Sphenotrochus) andrewianus,accepted name,135217,Sphenotrochus (Sphenotrochus) andrewianus,Hexacorallia,Scleractinia,Turbinoliidae,Sphenotrochus,NA,TRUE,826,UK,worms,26.01
Sphenotrochus andrewianus,synonym,135217,Sphenotrochus (Sphenotrochus) andrewianus,Hexacorallia,Scleractinia,Turbinoliidae,Sphenotrochus,NA,TRUE,826,UK,worms,26.01
Sphenotrochus macandrewanus,synonym,135217,Sphenotrochus (Sphenotrochus) andrewianus,Hexacorallia,Scleractinia,Turbinoliidae,Sphenotrochus,NA,TRUE,826,UK,worms,26.01
Epizoanthus papillosus,accepted name,101037,Epizoanthus papillosus,Hexacorallia,Zoantharia,Epizoanthidae,Epizoanthus,NA,TRUE,826,UK,worms,26.01
Duseideia papillosa,synonym,101037,Epizoanthus papillosus,Hexacorallia,Zoantharia,Epizoanthidae,Epizoanthus,NA,TRUE,826,UK,worms,26.01
Dysidea papillosa,synonym,101037,Epizoanthus papillosus,Hexacorallia,Zoantharia,Epizoanthidae,Epizoanthus,NA,TRUE,826,UK,worms,26.01
Epizoanthus americanus,synonym,101037,Epizoanthus papillosus,Hexacorallia,Zoantharia,Epizoanthidae,Epizoanthus,NA,TRUE,826,UK,worms,26.01
Epizoanthus incrustatus,synonym,101037,Epizoanthus papillosus,Hexacorallia,Zoantharia,Epizoanthidae,Epizoanthus,NA,TRUE,826,UK,worms,26.01
Epizoanthus papillosum,synonym,101037,Epizoanthus papillosus,Hexacorallia,Zoantharia,Epizoanthidae,Epizoanthus,NA,TRUE,826,UK,worms,26.01
Epizoanthus parasiticus,synonym,101037,Epizoanthus papillosus,Hexacorallia,Zoantharia,Epizoanthidae,Epizoanthus,NA,TRUE,826,UK,worms,26.01
Mammillifera incrustata,synonym,101037,Epizoanthus papillosus,Hexacorallia,Zoantharia,Epizoanthidae,Epizoanthus,NA,TRUE,826,UK,worms,26.01
Sidisia incrustata,synonym,101037,Epizoanthus papillosus,Hexacorallia,Zoantharia,Epizoanthidae,Epizoanthus,NA,TRUE,826,UK,worms,26.01
Zoanthus americanus,synonym,101037,Epizoanthus papillosus,Hexacorallia,Zoantharia,Epizoanthidae,Epizoanthus,NA,TRUE,826,UK,worms,26.01
Leptosynapta inhaerens,accepted name,49921,Leptosynapta inhaerens,Holothuroidea,Apodida,Synaptidae,Leptosynapta,NA,TRUE,056,Belgium,sealifebase,25.04
Cucumaria frondosa,accepted name,50067,Cucumaria frondosa,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Orange-footed sea cucumber,TRUE,826,UK,sealifebase,25.04
Botryodactyla affinis,synonym,50067,Cucumaria frondosa,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Orange-footed sea cucumber,TRUE,826,UK,sealifebase,25.04
Botryodactyla grandis,synonym,50067,Cucumaria frondosa,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Orange-footed sea cucumber,TRUE,826,UK,sealifebase,25.04
Pentacta frondosa,synonym,50067,Cucumaria frondosa,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Orange-footed sea cucumber,TRUE,826,UK,sealifebase,25.04
Paraleptopentacta elongata,accepted name,86344,Paraleptopentacta elongata,Holothuroidea,Dendrochirotida,Cucumariidae,Paraleptopentacta,NA,TRUE,826,UK,sealifebase,25.04
Cucumaria elongata,synonym,86344,Paraleptopentacta elongata,Holothuroidea,Dendrochirotida,Cucumariidae,Paraleptopentacta,NA,TRUE,826,UK,sealifebase,25.04
Holothuria fusiformis,synonym,86344,Paraleptopentacta elongata,Holothuroidea,Dendrochirotida,Cucumariidae,Paraleptopentacta,NA,TRUE,826,UK,sealifebase,25.04
Leptopentacta elongata,synonym,86344,Paraleptopentacta elongata,Holothuroidea,Dendrochirotida,Cucumariidae,Paraleptopentacta,NA,TRUE,826,UK,sealifebase,25.04
Trachythyone elongata,synonym,86344,Paraleptopentacta elongata,Holothuroidea,Dendrochirotida,Cucumariidae,Paraleptopentacta,NA,TRUE,826,UK,sealifebase,25.04
Pseudothyone raphanus,accepted name,50285,Pseudothyone raphanus,Holothuroidea,Dendrochirotida,Cucumariidae,Pseudothyone,NA,TRUE,056,Belgium,sealifebase,25.04
Neopentadactyla mixta,accepted name,2385506,Neopentadactyla mixta,Holothuroidea,Dendrochirotida,Phyllophoridae,Neopentadactyla,NA,TRUE,056,Belgium,sealifebase,25.04
Mesothuria milleri,accepted name,155685,Mesothuria milleri,Holothuroidea,Synallactida,Synallactidae,Mesothuria,NA,TRUE,826,UK,sealifebase,25.04
Nipponnemertes pulchra,accepted name,57520,Nipponnemertes pulchra,Hoplonemertea,Monostilifera,Cratenemertidae,Nipponnemertes,NA,TRUE,826,UK,sealifebase,25.04
Amphiporus pulcher,synonym,57520,Nipponnemertes pulchra,Hoplonemertea,Monostilifera,Cratenemertidae,Nipponnemertes,NA,TRUE,826,UK,sealifebase,25.04
Neesia neesii,accepted name,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Amphiporus neesii,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Borlasia camillea,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Borlasia flaccida,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Borlasia neesii,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Empectonema neesi,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Emplectoneema neesi,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Emplectonema camillea,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Emplectonema neesi,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Emplectonema neesii,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Eunemertes neesi,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Eunemertes neesii,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Gordius fuscus,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Nemertes camillea,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Nemertes neesii,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Ommatoplea purpurea,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Paranemertes neesii,synonym,176669,Neesia neesii,Hoplonemertea,Monostilifera,Neesiidae,Neesia,NA,TRUE,826,UK,worms,26.01
Oerstedia dorsalis,accepted name,57491,Oerstedia dorsalis,Hoplonemertea,Monostilifera,Prosorhochmidae,Oerstedia,NA,TRUE,826,UK,sealifebase,25.04
Tetrastemma candidum,accepted name,57527,Tetrastemma candidum,Hoplonemertea,Monostilifera,Tetrastemmatidae,Tetrastemma,NA,TRUE,826,UK,sealifebase,25.04
Tetrastemma candida,synonym,57527,Tetrastemma candidum,Hoplonemertea,Monostilifera,Tetrastemmatidae,Tetrastemma,NA,TRUE,826,UK,sealifebase,25.04
Tetrastemma melanocephalum,accepted name,57537,Tetrastemma melanocephalum,Hoplonemertea,Monostilifera,Tetrastemmatidae,Tetrastemma,NA,TRUE,826,UK,sealifebase,25.04
Tetrastemma melanocephala,synonym,57537,Tetrastemma melanocephalum,Hoplonemertea,Monostilifera,Tetrastemmatidae,Tetrastemma,NA,TRUE,826,UK,sealifebase,25.04
Tetrastemma vermiculus,accepted name,57530,Tetrastemma vermiculus,Hoplonemertea,Monostilifera,Tetrastemmatidae,Tetrastemma,NA,TRUE,826,UK,sealifebase,25.04
Tetrastemma vermicula,synonym,57530,Tetrastemma vermiculus,Hoplonemertea,Monostilifera,Tetrastemmatidae,Tetrastemma,NA,TRUE,826,UK,sealifebase,25.04
Halammohydra coronata,accepted name,93183,Halammohydra coronata,Hydrozoa,Actinulida,Halammohydridae,Halammohydra,NA,TRUE,528,Netherlands,sealifebase,25.04
Halammohydra octopodides,accepted name,42958,Halammohydra octopodides,Hydrozoa,Actinulida,Halammohydridae,Halammohydra,NA,TRUE,528,Netherlands,sealifebase,25.04
Bougainvillia britannica,accepted name,41975,Bougainvillia britannica,Hydrozoa,Anthoathecata,Bougainvilliidae,Bougainvillia,NA,TRUE,056,Belgium,sealifebase,25.04
Bougainvillia flavida,synonym,41975,Bougainvillia britannica,Hydrozoa,Anthoathecata,Bougainvilliidae,Bougainvillia,NA,TRUE,056,Belgium,sealifebase,25.04
Hippocrene britannica,synonym,41975,Bougainvillia britannica,Hydrozoa,Anthoathecata,Bougainvilliidae,Bougainvillia,NA,TRUE,056,Belgium,sealifebase,25.04
Bougainvillia superciliaris,accepted name,41967,Bougainvillia superciliaris,Hydrozoa,Anthoathecata,Bougainvilliidae,Bougainvillia,NA,TRUE,528,Netherlands,sealifebase,25.04
Bougainvillia mertensi,synonym,41967,Bougainvillia superciliaris,Hydrozoa,Anthoathecata,Bougainvilliidae,Bougainvillia,NA,TRUE,528,Netherlands,sealifebase,25.04
Hippocrene superciliaris,synonym,41967,Bougainvillia superciliaris,Hydrozoa,Anthoathecata,Bougainvilliidae,Bougainvillia,NA,TRUE,528,Netherlands,sealifebase,25.04
Lizzia blondina,accepted name,42812,Lizzia blondina,Hydrozoa,Anthoathecata,Bougainvilliidae,Lizzia,NA,TRUE,056,Belgium,sealifebase,25.04
Nemopsis bachei,accepted name,42794,Nemopsis bachei,Hydrozoa,Anthoathecata,Bougainvilliidae,Nemopsis,NA,TRUE,056,Belgium,sealifebase,25.04
Pachycordyle michaeli,accepted name,89610,Pachycordyle michaeli,Hydrozoa,Anthoathecata,Bougainvilliidae,Pachycordyle,NA,TRUE,528,Netherlands,sealifebase,25.04
Aselomaris michaeli,synonym,89610,Pachycordyle michaeli,Hydrozoa,Anthoathecata,Bougainvilliidae,Pachycordyle,NA,TRUE,528,Netherlands,sealifebase,25.04
Clavopsella michaeli,synonym,89610,Pachycordyle michaeli,Hydrozoa,Anthoathecata,Bougainvilliidae,Pachycordyle,NA,TRUE,528,Netherlands,sealifebase,25.04
Clavopsella navis,synonym,89610,Pachycordyle michaeli,Hydrozoa,Anthoathecata,Bougainvilliidae,Pachycordyle,NA,TRUE,528,Netherlands,sealifebase,25.04
Cordylophora inkerimanica,synonym,89610,Pachycordyle michaeli,Hydrozoa,Anthoathecata,Bougainvilliidae,Pachycordyle,NA,TRUE,528,Netherlands,sealifebase,25.04
Pachycordyle navis,synonym,89610,Pachycordyle michaeli,Hydrozoa,Anthoathecata,Bougainvilliidae,Pachycordyle,NA,TRUE,528,Netherlands,sealifebase,25.04
Paracordyle quadranularia,synonym,89610,Pachycordyle michaeli,Hydrozoa,Anthoathecata,Bougainvilliidae,Pachycordyle,NA,TRUE,528,Netherlands,sealifebase,25.04
Sarsia tubulosa,accepted name,43098,Sarsia tubulosa,Hydrozoa,Anthoathecata,Corynidae,Sarsia,Clapper hydroid,TRUE,056,Belgium,sealifebase,25.04
Oceania tubulosa,synonym,43098,Sarsia tubulosa,Hydrozoa,Anthoathecata,Corynidae,Sarsia,Clapper hydroid,TRUE,056,Belgium,sealifebase,25.04
Sarsia mirabilis,synonym,43098,Sarsia tubulosa,Hydrozoa,Anthoathecata,Corynidae,Sarsia,Clapper hydroid,TRUE,056,Belgium,sealifebase,25.04
Stauridiosarsia gemmifera,accepted name,565161,Stauridiosarsia gemmifera,Hydrozoa,Anthoathecata,Corynidae,Stauridiosarsia,NA,TRUE,826,UK,worms,26.01
Coryne clavata,synonym,565161,Stauridiosarsia gemmifera,Hydrozoa,Anthoathecata,Corynidae,Stauridiosarsia,NA,TRUE,826,UK,worms,26.01
Dipurena fertilis,synonym,565161,Stauridiosarsia gemmifera,Hydrozoa,Anthoathecata,Corynidae,Stauridiosarsia,NA,TRUE,826,UK,worms,26.01
Dipurena gemmifera,synonym,565161,Stauridiosarsia gemmifera,Hydrozoa,Anthoathecata,Corynidae,Stauridiosarsia,NA,TRUE,826,UK,worms,26.01
Sarsia clavata,synonym,565161,Stauridiosarsia gemmifera,Hydrozoa,Anthoathecata,Corynidae,Stauridiosarsia,NA,TRUE,826,UK,worms,26.01
Sarsia gemmifera,synonym,565161,Stauridiosarsia gemmifera,Hydrozoa,Anthoathecata,Corynidae,Stauridiosarsia,NA,TRUE,826,UK,worms,26.01
Sarsia siphonophora,synonym,565161,Stauridiosarsia gemmifera,Hydrozoa,Anthoathecata,Corynidae,Stauridiosarsia,NA,TRUE,826,UK,worms,26.01
Stauridiosarsia ophiogaster,accepted name,565165,Stauridiosarsia ophiogaster,Hydrozoa,Anthoathecata,Corynidae,Stauridiosarsia,NA,TRUE,826,UK,worms,26.01
Dipurena brownei,synonym,565165,Stauridiosarsia ophiogaster,Hydrozoa,Anthoathecata,Corynidae,Stauridiosarsia,NA,TRUE,826,UK,worms,26.01
Dipurena ophiogaster,synonym,565165,Stauridiosarsia ophiogaster,Hydrozoa,Anthoathecata,Corynidae,Stauridiosarsia,NA,TRUE,826,UK,worms,26.01
Purena brownei,synonym,565165,Stauridiosarsia ophiogaster,Hydrozoa,Anthoathecata,Corynidae,Stauridiosarsia,NA,TRUE,826,UK,worms,26.01
Sarsia ophiogaster,synonym,565165,Stauridiosarsia ophiogaster,Hydrozoa,Anthoathecata,Corynidae,Stauridiosarsia,NA,TRUE,826,UK,worms,26.01
Sarsia strangulata,synonym,565165,Stauridiosarsia ophiogaster,Hydrozoa,Anthoathecata,Corynidae,Stauridiosarsia,NA,TRUE,826,UK,worms,26.01
Euphysa aurata,accepted name,43048,Euphysa aurata,Hydrozoa,Anthoathecata,Euphysidae,Euphysa,NA,TRUE,826,UK,sealifebase,25.04
Corymorpha annulicornis,synonym,43048,Euphysa aurata,Hydrozoa,Anthoathecata,Euphysidae,Euphysa,NA,TRUE,826,UK,sealifebase,25.04
Clava multicornis,accepted name,42822,Clava multicornis,Hydrozoa,Anthoathecata,Hydractiniidae,Clava,Club hydroid,TRUE,826,UK,sealifebase,25.04
Podocoryna borealis,accepted name,42027,Podocoryna borealis,Hydrozoa,Anthoathecata,Hydractiniidae,Podocoryna,NA,TRUE,056,Belgium,sealifebase,25.04
Hydractinia borealis,synonym,42027,Podocoryna borealis,Hydrozoa,Anthoathecata,Hydractiniidae,Podocoryna,NA,TRUE,056,Belgium,sealifebase,25.04
Podocoryne borealis,synonym,42027,Podocoryna borealis,Hydrozoa,Anthoathecata,Hydractiniidae,Podocoryna,NA,TRUE,056,Belgium,sealifebase,25.04
Podocoryna carnea,accepted name,41923,Podocoryna carnea,Hydrozoa,Anthoathecata,Hydractiniidae,Podocoryna,Smoothspined snailfur,TRUE,056,Belgium,sealifebase,25.04
Hydractinia carnea,synonym,41923,Podocoryna carnea,Hydrozoa,Anthoathecata,Hydractiniidae,Podocoryna,Smoothspined snailfur,TRUE,056,Belgium,sealifebase,25.04
Podocoryne carnea,synonym,41923,Podocoryna carnea,Hydrozoa,Anthoathecata,Hydractiniidae,Podocoryna,Smoothspined snailfur,TRUE,056,Belgium,sealifebase,25.04
Margelopsis haeckelii,accepted name,117741,Margelopsis haeckelii,Hydrozoa,Anthoathecata,Margelopsidae,Margelopsis,NA,TRUE,056,Belgium,worms,26.01
Margelopsis haeckeli,synonym,117741,Margelopsis haeckelii,Hydrozoa,Anthoathecata,Margelopsidae,Margelopsis,NA,TRUE,056,Belgium,worms,26.01
Amphinema dinema,accepted name,43173,Amphinema dinema,Hydrozoa,Anthoathecata,Pandeidae,Amphinema,NA,TRUE,056,Belgium,sealifebase,25.04
Oceania dinema,synonym,43173,Amphinema dinema,Hydrozoa,Anthoathecata,Pandeidae,Amphinema,NA,TRUE,056,Belgium,sealifebase,25.04
Leuckartiara octona,accepted name,43148,Leuckartiara octona,Hydrozoa,Anthoathecata,Pandeidae,Leuckartiara,NA,TRUE,826,UK,sealifebase,25.04
Geryonia octona,synonym,43148,Leuckartiara octona,Hydrozoa,Anthoathecata,Pandeidae,Leuckartiara,NA,TRUE,826,UK,sealifebase,25.04
Perigonimus jonesi,synonym,43148,Leuckartiara octona,Hydrozoa,Anthoathecata,Pandeidae,Leuckartiara,NA,TRUE,826,UK,sealifebase,25.04
Perigonimus jonesii,synonym,43148,Leuckartiara octona,Hydrozoa,Anthoathecata,Pandeidae,Leuckartiara,NA,TRUE,826,UK,sealifebase,25.04
Perigonimus pugetensis,synonym,43148,Leuckartiara octona,Hydrozoa,Anthoathecata,Pandeidae,Leuckartiara,NA,TRUE,826,UK,sealifebase,25.04
Perigonimus repens,synonym,43148,Leuckartiara octona,Hydrozoa,Anthoathecata,Pandeidae,Leuckartiara,NA,TRUE,826,UK,sealifebase,25.04
Perigonimus sessilis,synonym,43148,Leuckartiara octona,Hydrozoa,Anthoathecata,Pandeidae,Leuckartiara,NA,TRUE,826,UK,sealifebase,25.04
Neoturris breviconis,accepted name,43160,Neoturris breviconis,Hydrozoa,Anthoathecata,Pandeidae,Neoturris,Blob-top jelly,TRUE,826,UK,sealifebase,25.04
Protiara tetranema,accepted name,117841,Protiara tetranema,Hydrozoa,Anthoathecata,Protiaridae,Protiara,NA,TRUE,528,Netherlands,worms,26.01
Oceania tetranema,synonym,117841,Protiara tetranema,Hydrozoa,Anthoathecata,Protiaridae,Protiara,NA,TRUE,528,Netherlands,worms,26.01
Rathkea hyalina,accepted name,999939,Rathkea hyalina,Hydrozoa,Anthoathecata,Rathkeidae,Rathkea,NA,TRUE,056,Belgium,worms,26.01
Lizzella hyalina,synonym,999939,Rathkea hyalina,Hydrozoa,Anthoathecata,Rathkeidae,Rathkea,NA,TRUE,056,Belgium,worms,26.01
Rathkea octopunctata,accepted name,43359,Rathkea octopunctata,Hydrozoa,Anthoathecata,Rathkeidae,Rathkea,NA,TRUE,056,Belgium,sealifebase,25.04
Cytaeis octopunctata,synonym,43359,Rathkea octopunctata,Hydrozoa,Anthoathecata,Rathkeidae,Rathkea,NA,TRUE,056,Belgium,sealifebase,25.04
Stylaster erubescens,accepted name,44104,Stylaster erubescens,Hydrozoa,Anthoathecata,Stylasteridae,Stylaster,NA,TRUE,826,UK,sealifebase,25.04
Stylaster gemmascens,accepted name,43998,Stylaster gemmascens,Hydrozoa,Anthoathecata,Stylasteridae,Stylaster,NA,TRUE,826,UK,sealifebase,25.04
Stylaster norvegicus,accepted name,44010,Stylaster norvegicus,Hydrozoa,Anthoathecata,Stylasteridae,Stylaster,Pink branching hydrocoral,TRUE,826,UK,sealifebase,25.04
Stylaster norvigicus,synonym,44010,Stylaster norvegicus,Hydrozoa,Anthoathecata,Stylasteridae,Stylaster,Pink branching hydrocoral,TRUE,826,UK,sealifebase,25.04
Tubularia indivisa,accepted name,42842,Tubularia indivisa,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia,Tall tubularia,TRUE,056,Belgium,sealifebase,25.04
Tubularia ceratogyne,synonym,42842,Tubularia indivisa,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia,Tall tubularia,TRUE,056,Belgium,sealifebase,25.04
Tubularia couthouyi,synonym,42842,Tubularia indivisa,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia,Tall tubularia,TRUE,056,Belgium,sealifebase,25.04
Tubullaria simplex,synonym,42842,Tubularia indivisa,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia,Tall tubularia,TRUE,056,Belgium,sealifebase,25.04
Aequorea vitrina,accepted name,43912,Aequorea vitrina,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,NA,TRUE,056,Belgium,sealifebase,25.04
Clytia hemisphaerica,accepted name,43455,Clytia hemisphaerica,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,TRUE,056,Belgium,sealifebase,25.04
Clytia serrulata,synonym,43455,Clytia hemisphaerica,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,TRUE,056,Belgium,sealifebase,25.04
Clytia similis,synonym,43455,Clytia hemisphaerica,Hydrozoa,Leptothecata,Campanulariidae,Clytia,NA,TRUE,056,Belgium,sealifebase,25.04
Laomedea neglecta,accepted name,43515,Laomedea neglecta,Hydrozoa,Leptothecata,Campanulariidae,Laomedea,NA,TRUE,056,Belgium,sealifebase,25.04
Campanularia fragilis,synonym,43515,Laomedea neglecta,Hydrozoa,Leptothecata,Campanulariidae,Laomedea,NA,TRUE,056,Belgium,sealifebase,25.04
Obelia bidentata,accepted name,43424,Obelia bidentata,Hydrozoa,Leptothecata,Campanulariidae,Obelia,Doubletoothed hydroid,TRUE,056,Belgium,sealifebase,25.04
Clytia longicyatha,synonym,43424,Obelia bidentata,Hydrozoa,Leptothecata,Campanulariidae,Obelia,Doubletoothed hydroid,TRUE,056,Belgium,sealifebase,25.04
Obelia bicuspidata,synonym,43424,Obelia bidentata,Hydrozoa,Leptothecata,Campanulariidae,Obelia,Doubletoothed hydroid,TRUE,056,Belgium,sealifebase,25.04
